image_id,label,fold,0,1,2,3,4,preds
1719645709.jpg,3,0,0.0025161605,0.0008609992,0.009863054,0.95562,0.031139804,3
1719831117.jpg,3,0,0.019253075,0.0049211322,0.03986033,0.9336593,0.002306089,3
1720006806.jpg,3,0,0.00019109754,7.5017655e-05,0.00035640827,0.99909294,0.0002845898,3
1720212686.jpg,0,0,0.105490595,0.0018614031,0.005528294,0.04859658,0.83852315,4
1720237817.jpg,3,0,0.000545726,0.0003552885,0.0006141093,0.99681634,0.0016685183,3
1720351409.jpg,3,0,0.00061075395,0.007963004,3.0746873e-05,0.99120176,0.00019379654,3
1720615877.jpg,3,0,0.0067321677,0.008635042,0.023735376,0.9288744,0.03202299,3
1720653126.jpg,3,0,0.009616004,0.011567792,0.03374827,0.87898487,0.06608305,3
1720740860.jpg,3,0,0.0032847102,0.028404802,0.00029943557,0.95659375,0.011417274,3
1720773250.jpg,2,0,0.018897068,0.0036978067,0.753308,0.16117318,0.06292398,2
172123475.jpg,3,0,0.0033506444,0.0018932577,0.00106027,0.9840905,0.009605265,3
1721634086.jpg,3,0,0.00039605374,0.0008496744,0.0004893119,0.9511466,0.047118343,3
1721767789.jpg,3,0,0.053959273,0.05543846,0.023278164,0.8076205,0.059703648,3
1721889897.jpg,4,0,0.007367221,0.009108799,0.0042849807,0.03403551,0.9452035,4
1722033032.jpg,2,0,0.34566492,0.04452028,0.39363945,0.052161813,0.16401361,2
1722126168.jpg,0,0,0.02690017,0.02244024,0.010443449,0.93515515,0.0050610276,3
1722175051.jpg,0,0,0.6906579,0.034918904,0.00261591,0.04787741,0.22392993,0
1722184743.jpg,3,0,0.0038621393,0.0065987115,0.009038428,0.9656832,0.014817573,3
1722781074.jpg,3,0,0.0041229622,0.004991024,0.0020085177,0.941637,0.047240436,3
1723001945.jpg,3,0,0.0031711129,0.0013659372,0.033252526,0.94653577,0.015674632,3
1723081246.jpg,3,0,0.0016429431,0.00031411328,0.00052676816,0.9971277,0.00038836853,3
172324679.jpg,3,0,0.0005987121,0.032150514,0.24989823,0.69550914,0.02184339,3
1723407805.jpg,3,0,0.0024315666,0.0019604838,0.014869276,0.9196401,0.061098445,3
1724389258.jpg,3,0,0.015732855,0.0107477335,0.030662952,0.9292961,0.013560383,3
1724663202.jpg,1,0,0.021137528,0.7063731,0.06173311,0.19691367,0.013842596,1
1724697986.jpg,3,0,5.7632406e-05,6.927281e-05,0.00083910534,0.998509,0.00052492146,3
1724843600.jpg,1,0,0.005180532,0.82732785,0.11256882,0.04927583,0.0056470344,1
1725548375.jpg,1,0,0.03272965,0.7872502,0.050447576,0.080044806,0.04952769,1
1725598881.jpg,0,0,0.6732806,0.008753271,0.016390393,0.23473266,0.06684303,0
1725925773.jpg,3,0,0.005183082,0.0019705396,0.0009819506,0.9840641,0.007800346,3
1726153.jpg,3,0,0.0017420382,0.16682562,0.007861187,0.8214681,0.002102975,3
1726210111.jpg,3,0,0.013432527,0.002484751,0.010719178,0.9678279,0.0055356775,3
1726413571.jpg,3,0,0.0005409538,0.0012601254,0.013594274,0.98035675,0.0042478647,3
1726536780.jpg,1,0,0.0013332822,0.9226798,0.027356222,0.018529998,0.030100686,1
1726632514.jpg,4,0,0.0031273835,0.0038850845,0.0029769079,0.00772234,0.98228836,4
1726694302.jpg,1,0,1.9400834e-06,0.99992,3.2836488e-06,1.2098351e-06,7.353545e-05,1
1726783807.jpg,3,0,0.004069627,0.003333175,0.015507977,0.95298874,0.024100522,3
1726848787.jpg,3,0,0.0032382796,0.0022174623,0.030294294,0.9353617,0.028888231,3
1726864717.jpg,3,0,6.8668754e-07,7.5415032e-06,5.777506e-05,0.99993396,6.4185016e-08,3
1727010338.jpg,3,0,0.003499384,0.00055416446,0.0010770573,0.9810719,0.013797528,3
1727150436.jpg,1,0,0.008982532,0.74377066,0.105431244,0.13103102,0.0107845245,1
1727205281.jpg,1,0,0.104711205,0.40634495,0.0061825328,0.08171167,0.40104964,1
1728004537.jpg,3,0,0.008622569,0.006127056,0.0211434,0.009573604,0.95453334,4
1728159331.jpg,3,0,0.00054913544,0.0011928135,0.055068597,0.92083913,0.022350302,3
1728214886.jpg,4,0,0.0069868653,0.006847641,0.004378613,0.08989052,0.8918964,4
172872674.jpg,4,0,0.0039356034,0.120905034,0.25772178,0.013738603,0.6036989,4
1728913525.jpg,3,0,0.0013302455,0.0034000138,0.002304348,0.97431594,0.018649427,3
1728958527.jpg,3,0,0.005020232,0.0036685334,0.0042201094,0.896118,0.090973146,3
1729214658.jpg,3,0,0.0044190893,0.0068207956,0.0016615081,0.97564894,0.011449705,3
1729567337.jpg,3,0,0.0077455775,0.03843118,0.01463766,0.9281779,0.011007731,3
1729679057.jpg,3,0,0.0099728005,0.0049613738,0.0145553285,0.47539124,0.49511927,4
1729836525.jpg,4,0,0.02767976,0.0135708535,0.01110227,0.008342911,0.9393042,4
1729891245.jpg,4,0,0.05269809,0.017833298,0.021245152,0.0322974,0.87592596,4
1729916379.jpg,3,0,0.0026805517,0.00048515844,0.005734924,0.9812479,0.009851419,3
1729933638.jpg,1,0,0.0077564023,0.60558707,0.28647444,0.09036938,0.009812667,1
173019618.jpg,1,0,0.027219687,0.69428074,0.21098734,0.047633983,0.01987829,1
1730472510.jpg,3,0,0.105642885,0.0047793067,0.13987343,0.7336903,0.016014054,3
1730516728.jpg,3,0,2.4069217e-05,0.00023170163,6.2236344e-05,0.99967957,2.5319412e-06,3
1730671477.jpg,2,0,0.020746578,0.033163853,0.80154973,0.1348949,0.009644958,2
1730809974.jpg,3,0,0.00030080279,2.285897e-05,0.0019689142,0.99690515,0.0008022988,3
1730829210.jpg,3,0,0.00016965378,4.9707363e-05,0.0022296393,0.99729866,0.00025236813,3
173084709.jpg,3,0,0.0068930658,0.005415155,0.00042414124,0.9812484,0.006019218,3
1731074532.jpg,3,0,0.0025583862,0.00441062,0.007956705,0.9552158,0.029858401,3
1731218937.jpg,4,0,0.0007304298,0.0032438987,0.9703705,0.017473957,0.008181194,2
1731589806.jpg,2,0,0.1892217,0.10928483,0.49979213,0.03437397,0.16732731,2
1731591176.jpg,3,0,0.0033514502,0.0011844056,0.00048254718,0.9847009,0.010280647,3
1731652110.jpg,0,0,0.15276915,0.82902735,0.0016051722,0.0002078686,0.016390495,1
1731777849.jpg,3,0,0.009375409,0.0054654316,0.0035985212,0.9599435,0.021617223,3
1732173388.jpg,2,0,0.0015374756,0.0063171573,0.9108065,0.07360961,0.007729159,2
1733285805.jpg,3,0,0.010714335,0.004839031,0.007303278,0.96527797,0.011865356,3
1733293864.jpg,4,0,0.010166206,0.009491923,0.01629188,0.004300513,0.9597494,4
1733354827.jpg,3,0,0.0013346686,0.0039754976,0.0037448844,0.9905749,0.00037015448,3
1733437484.jpg,1,0,0.004579554,0.9262271,0.02789155,0.03596354,0.005338256,1
1733574271.jpg,0,0,0.8038718,0.0580051,0.0066109803,0.005250425,0.12626167,0
1733650338.jpg,3,0,0.008942699,0.10077552,0.07490815,0.7554551,0.059918582,3
1733797276.jpg,3,0,0.00085113005,0.0013284519,0.4038103,0.58282566,0.011184491,3
1734198747.jpg,4,0,0.5747112,0.041010436,0.04902053,0.0039005645,0.33135724,0
1734332908.jpg,3,0,0.004069051,0.002791773,6.912011e-05,0.98234254,0.010727551,3
1734343224.jpg,3,0,0.0030231178,0.0037857832,0.0063165594,0.92066514,0.06620942,3
1734625164.jpg,4,0,0.011632283,0.006269027,0.07171352,0.6327364,0.27764872,3
1734635287.jpg,1,0,0.1415592,0.68621814,0.048935607,0.06583369,0.05745327,1
1734980168.jpg,3,0,0.006562334,0.00473424,0.0024411331,0.97823775,0.008024528,3
1735461481.jpg,3,0,0.005404252,0.0057087513,0.0010455988,0.9792418,0.008599615,3
1735806494.jpg,3,0,0.0042924564,0.012670353,0.0029945136,0.9311369,0.048905768,3
1735812813.jpg,2,0,0.0012624428,0.0023278336,0.680996,0.30851722,0.00689659,2
1735838200.jpg,4,0,0.028791666,0.019847734,0.0021525712,0.0003705848,0.9488374,4
1735911943.jpg,3,0,0.013464557,0.013811346,0.014055975,0.8778767,0.08079146,3
1736063036.jpg,1,0,0.20989114,0.5784975,0.11775022,0.025726331,0.06813479,1
1736448195.jpg,3,0,0.009204642,0.0029707735,0.009681404,0.9526178,0.02552537,3
1736753003.jpg,3,0,0.0029005588,0.0011928871,0.0015197443,0.9733253,0.021061448,3
1736794140.jpg,3,0,0.00013312165,0.0012733808,0.00035830695,0.99788374,0.0003513358,3
1737101644.jpg,3,0,0.0019097504,0.0023923914,0.012131834,0.96673346,0.016832648,3
1737140400.jpg,3,0,0.0041729533,0.00413097,0.0040222364,0.9526491,0.035024688,3
1737267770.jpg,3,0,0.00061163295,0.0009438474,0.0007415087,0.9689473,0.028755762,3
1737731640.jpg,3,0,0.005104093,0.0018935696,0.002898499,0.9662396,0.023864247,3
1737787955.jpg,2,0,0.0049416795,0.011017244,0.21284126,0.01848234,0.75271755,4
1738300004.jpg,3,0,0.00037209512,0.0009726132,0.087039754,0.908595,0.0030205154,3
1738309261.jpg,3,0,0.0047802194,0.0032470603,0.0007159932,0.99099284,0.00026380568,3
1738379259.jpg,4,0,0.6073094,0.0070065567,0.001823315,0.0002291415,0.38363153,0
1738486580.jpg,3,0,0.00012136369,0.00023718907,0.0002292785,0.9993175,9.4664465e-05,3
1738493952.jpg,3,0,0.004289044,0.002070096,0.0035838084,0.9116627,0.07839437,3
173849826.jpg,2,0,0.007142639,0.010272626,0.9543953,0.013499791,0.014689698,2
173864450.jpg,4,0,0.58141273,0.009935531,0.0019056218,0.0033660145,0.40338013,0
1738664148.jpg,3,0,0.008458488,0.006549332,0.0026377677,0.9549108,0.027443562,3
1738922613.jpg,4,0,0.024190433,0.049242128,0.0024088821,0.115198664,0.80895984,4
1738923752.jpg,3,0,0.0012713526,0.013039445,0.021700544,0.9624821,0.0015065684,3
173970359.jpg,3,0,0.006425438,0.0011755186,0.0011185178,0.9889353,0.0023452158,3
1739769852.jpg,4,0,0.22037315,0.0075340206,0.0019176889,0.018964257,0.751211,4
1739864126.jpg,0,0,0.6277165,0.013277973,0.2856162,0.045011852,0.028377494,0
1739927380.jpg,1,0,0.011721118,0.57712656,0.22512826,0.049042106,0.13698195,1
1740009337.jpg,3,0,0.0024324956,0.0002676984,0.0016169135,0.99038893,0.0052940208,3
1740309612.jpg,0,0,0.84165466,0.016567245,0.006132772,0.0007298161,0.13491553,0
1740920965.jpg,4,0,0.006637933,0.0050627408,0.033114254,0.004544095,0.9506411,4
1741040717.jpg,3,0,0.0017090819,0.0025821484,0.008938686,0.9793251,0.0074449177,3
1741218848.jpg,3,0,0.002098552,0.004114748,0.01969506,0.96359843,0.0104932515,3
1741280523.jpg,4,0,0.00904355,0.0037087838,0.0015229819,0.0022498642,0.9834748,4
1741376467.jpg,2,0,0.007780029,0.015519999,0.9150816,0.045954596,0.015663823,2
1741630532.jpg,3,0,0.00049212435,0.00028842987,0.00048125273,0.9911225,0.0076157805,3
1741717414.jpg,3,0,0.002215826,0.010065144,0.07069241,0.9075067,0.00951993,3
1741733319.jpg,3,0,0.025050024,0.0066894973,0.009654526,0.953819,0.0047869408,3
1741967088.jpg,1,0,0.0070442106,0.10054728,0.00416646,0.030970698,0.8572714,4
1742176204.jpg,4,0,0.010662352,0.017480839,0.0026818353,0.016537065,0.952638,4
1742301779.jpg,3,0,0.059096094,0.009926994,0.025263466,0.8857463,0.019967193,3
1742577846.jpg,3,0,0.007543366,0.02025796,0.038168225,0.92232674,0.011703741,3
1742921296.jpg,2,0,0.0051820693,0.017758565,0.52240586,0.42466465,0.029988922,2
1743033739.jpg,3,0,0.0042700805,0.005239426,0.060824554,0.90167725,0.027988685,3
1743119913.jpg,4,0,0.007131231,0.004368702,0.0054746103,0.029640853,0.9533846,4
1743903247.jpg,3,0,0.01484654,0.00659781,0.0013439497,0.9601566,0.017055098,3
1744118582.jpg,3,0,0.008999323,0.0015493897,0.018320762,0.9611672,0.0099632945,3
1744132907.jpg,2,0,0.010711689,0.020337928,0.883738,0.06679825,0.018414104,2
1744145648.jpg,3,0,0.0034457752,0.008027159,0.0062957625,0.97745174,0.004779617,3
1744149423.jpg,3,0,0.00782908,0.0043521053,0.004357446,0.9764499,0.0070114164,3
1744206889.jpg,4,0,0.0004463517,0.006682849,0.0148106,0.517051,0.4610092,3
1744706562.jpg,3,0,0.009989424,0.00621383,0.0055923583,0.9450215,0.033182833,3
1745213235.jpg,2,0,0.0077841654,0.026058203,0.9347165,0.01800941,0.013431649,2
1745296302.jpg,3,0,2.2883343e-05,3.8330865e-05,0.029066091,0.9706607,0.00021200287,3
1745363268.jpg,3,0,0.0045184186,0.0010755238,0.021691,0.9700342,0.0026808504,3
1745437875.jpg,3,0,0.0042762705,0.0067938627,0.011510711,0.960454,0.016965125,3
1745650066.jpg,3,0,0.0012309427,0.00028544918,0.0019846915,0.9947724,0.0017265643,3
1745700317.jpg,3,0,0.0003822691,0.0036846364,0.02658397,0.95178366,0.017565427,3
1745709120.jpg,3,0,0.06352043,0.013966762,0.03155409,0.8272958,0.063662924,3
1745794549.jpg,3,0,0.00095441367,0.000761029,0.025762344,0.9315644,0.04095776,3
1745816126.jpg,4,0,0.004979096,0.59800005,0.0018696004,0.061028786,0.33412245,1
174581727.jpg,3,0,0.010814089,0.0021545358,0.00028681988,0.9782597,0.008484907,3
1746609876.jpg,3,0,0.006985036,0.0066075753,0.0032793093,0.96620655,0.016921531,3
174674584.jpg,3,0,0.0069973734,0.00252546,0.0044532507,0.8708081,0.11521573,3
1747122718.jpg,1,0,0.0144671565,0.4446036,0.06769194,0.030437225,0.44280005,1
1747233628.jpg,3,0,0.0049203616,0.0033496225,0.010804515,0.93976456,0.041160956,3
1747286543.jpg,3,0,0.0019800344,0.0008082682,0.004732236,0.92027706,0.07220231,3
1748020549.jpg,3,0,0.002914157,0.002955304,0.0014962719,0.9706546,0.021979671,3
1748078047.jpg,2,0,0.05351703,0.18909076,0.44384283,0.22285503,0.09069428,2
1748255784.jpg,3,0,0.008832655,0.003285689,0.022210363,0.9500886,0.015582662,3
1748314267.jpg,2,0,0.0018521589,0.004768145,0.9354201,0.0531144,0.0048451703,2
1748426485.jpg,3,0,0.00034692266,9.878945e-05,0.0014760273,0.99747133,0.000606896,3
1748519439.jpg,1,0,0.008330203,0.89592713,0.0070960573,0.06359502,0.025051622,1
1748719005.jpg,4,0,0.20699266,0.0130946785,0.0026363202,0.0038178237,0.77345854,4
1748736527.jpg,3,0,0.0015219029,0.048359852,0.012753703,0.3990685,0.5382961,4
1748981350.jpg,4,0,0.0022628081,0.007741497,0.037995167,0.006906425,0.9450941,4
1749259802.jpg,3,0,3.362012e-05,0.009048712,0.00059558573,0.99032027,1.8168056e-06,3
1749530371.jpg,2,0,0.004141633,0.0078029763,0.9627019,0.015135159,0.010218265,2
1750580369.jpg,3,0,0.00033797207,0.00015551934,0.010310757,0.97183347,0.01736235,3
1750763627.jpg,3,0,0.0063090376,0.008722404,0.06297322,0.9120738,0.0099215815,3
1750854895.jpg,3,0,0.0022965989,0.003971048,0.025964934,0.93133426,0.03643303,3
1750963666.jpg,0,0,0.91264635,0.040318757,0.0016353751,0.00047632586,0.044923183,0
1751029526.jpg,3,0,0.0005819874,0.0008750949,0.44773698,0.5460812,0.004724719,3
175171305.jpg,4,0,0.0054009887,0.011558797,0.020736573,0.38557667,0.576727,4
1751949402.jpg,3,0,0.0005370017,0.0002858786,0.001317488,0.98716575,0.0106938835,3
1752152470.jpg,1,0,0.96862864,0.018170489,0.0012314343,0.0017900713,0.010179346,0
175215603.jpg,3,0,0.0022207652,0.034667667,0.017025268,0.93541956,0.010666686,3
1752260817.jpg,3,0,0.0002110519,0.00010021862,0.0034482793,0.94786245,0.048378058,3
1752419587.jpg,3,0,0.00053927087,0.03085307,0.0007983275,0.9657282,0.0020811355,3
1752487129.jpg,3,0,0.00096613646,0.02227122,0.0026730394,0.9710188,0.0030707384,3
1752693374.jpg,0,0,0.7610547,0.041479066,0.0006685631,0.08943376,0.10736401,0
1752948058.jpg,3,0,0.0005464967,0.0014318775,0.015373784,0.97876877,0.0038791355,3
175320441.jpg,3,0,5.0504705e-06,0.0007004736,0.0483736,0.9508914,2.9508801e-05,3
1753297943.jpg,4,0,0.0050970917,0.0010448066,0.14766037,0.0013192486,0.84487855,4
1753325672.jpg,3,0,0.010610988,0.006191634,0.013298866,0.93484163,0.035056893,3
1753499945.jpg,2,0,0.0018565957,0.009007727,0.9252382,0.05703189,0.006865626,2
1753621875.jpg,3,0,0.0027412302,0.003214716,0.0007045125,0.9784589,0.014880567,3
1753806581.jpg,4,0,0.009183033,0.0089808935,0.010752691,0.003994484,0.96708894,4
1753872657.jpg,3,0,0.003137794,0.00072609953,0.0032941506,0.9809162,0.01192583,3
175398874.jpg,2,0,0.014269556,0.010703837,0.34326953,0.054708548,0.57704854,4
1754156181.jpg,3,0,0.009432038,0.01350796,0.009361032,0.92447025,0.0432287,3
1754366174.jpg,2,0,0.0030981095,0.014417734,0.84402937,0.11057177,0.027882969,2
1754481092.jpg,4,0,0.023397945,0.016534004,0.10405921,0.040378954,0.81562984,4
1754540967.jpg,3,0,0.036367793,0.00085849664,0.00037960647,0.9599951,0.0023989694,3
1754736431.jpg,3,0,0.0074527157,0.008039435,0.0019525482,0.9789163,0.003638983,3
1754989249.jpg,3,0,0.005129937,0.007435606,0.0022871206,0.95605963,0.029087674,3
175519615.jpg,3,0,0.003428392,0.006220431,0.013715196,0.95817155,0.0184644,3
1755522975.jpg,3,0,0.0045588044,0.0018032433,0.021646082,0.9601343,0.011857524,3
1755647771.jpg,3,0,0.0005842624,0.0011088055,0.0024304413,0.5606596,0.4352169,3
1755873897.jpg,3,0,0.0014651924,0.0013558909,0.01923648,0.96728724,0.010655218,3
1756425714.jpg,3,0,0.00070985354,0.0008732738,0.015296441,0.95959187,0.02352863,3
1756729974.jpg,2,0,0.0002852131,0.0013415336,0.9947413,0.0027656273,0.0008661906,2
1756754615.jpg,3,0,0.011304421,0.25863498,0.009940123,0.46025786,0.25986263,3
1757057989.jpg,0,0,0.612241,0.17644918,0.019048786,0.008296271,0.1839647,0
1757123102.jpg,4,0,0.0019489225,0.0034321796,0.0067594587,0.36186066,0.6259988,4
1757386939.jpg,3,0,0.0022599734,0.017649451,0.003180504,0.967315,0.009595095,3
1757442303.jpg,3,0,0.0031553896,0.0023069007,0.004806183,0.9543535,0.03537806,3
1757557877.jpg,3,0,0.0018907497,0.006152044,0.0034407065,0.9828263,0.00569024,3
1757569899.jpg,3,0,0.009361161,0.0036177626,0.00082914066,0.9812238,0.0049680425,3
1757605463.jpg,4,0,0.02733481,0.19800948,0.03625339,0.054743703,0.68365866,4
1757646120.jpg,3,0,0.0061996416,0.0013600109,0.00031207872,0.96627444,0.025853775,3
1758003075.jpg,3,0,0.0061399667,0.004332379,0.010221393,0.96789527,0.011411034,3
1758073225.jpg,3,0,0.003366932,0.010672684,0.001053598,0.9493722,0.035534594,3
175816110.jpg,3,0,0.0050849128,0.5662304,0.029293414,0.26215574,0.1372355,1
1758274933.jpg,3,0,0.0003896261,0.0065330663,0.0030729524,0.9813681,0.008636178,3
1758318062.jpg,2,0,0.00072834524,0.0021305422,0.98445594,0.008764737,0.0039205025,2
1758443591.jpg,3,0,0.10250247,0.0110807605,0.0023564317,0.86735713,0.01670318,3
1758852388.jpg,3,0,0.0022150953,0.0031632534,0.02214086,0.96223676,0.0102440175,3
1758885297.jpg,0,0,0.8309767,0.018741554,0.032241628,0.036794744,0.0812454,0
1758913732.jpg,3,0,0.0026435181,0.0015429235,0.0046403725,0.9807742,0.010398909,3
1759042176.jpg,2,0,0.0026009015,0.006833661,0.90975827,0.02311945,0.057687663,2
1759065699.jpg,3,0,0.00079618633,0.00028095377,0.026173841,0.96961045,0.003138564,3
1759147122.jpg,3,0,0.0056685214,0.010525521,0.0009790452,0.9641115,0.018715473,3
1759297979.jpg,3,0,0.0037549548,0.0020869924,0.0038418295,0.9654215,0.0248948,3
175989862.jpg,2,0,0.03614687,0.01594493,0.5950878,0.33659127,0.016229156,2
1760111607.jpg,3,0,0.0001414226,0.0070450907,0.014004651,0.97780627,0.0010024812,3
1760340561.jpg,3,0,0.0018765958,2.9499617e-05,0.0005413305,0.99301505,0.0045375777,3
1760414048.jpg,3,0,0.0075638867,0.010192296,0.0016752025,0.9033853,0.07718336,3
1760489108.jpg,3,0,0.0013524517,0.019849584,0.0018588499,0.97548205,0.0014571098,3
1760495628.jpg,4,0,0.001197062,0.0017677777,0.0034020352,0.00076428254,0.99286884,4
176082101.jpg,4,0,0.025001826,0.017627738,0.0021164562,0.011276382,0.9439776,4
176087144.jpg,3,0,0.0035063548,0.0031165902,0.01254422,0.9796,0.001232861,3
1761091007.jpg,3,0,0.008914466,0.020056317,0.0057493746,0.94448364,0.020796174,3
1761544079.jpg,3,0,0.001493698,0.0064411825,0.042156104,0.94220865,0.0077002975,3
1761563739.jpg,3,0,0.008482365,0.002543032,0.018145971,0.94213057,0.028698085,3
1761634229.jpg,3,0,0.007554883,0.016267367,0.009590481,0.9301138,0.036473434,3
1761652043.jpg,4,0,0.16648905,0.35336328,0.012524383,0.0018453986,0.46577784,4
1761696568.jpg,3,0,0.0021659676,0.0020110682,0.036359247,0.9575057,0.0019579432,3
1761795923.jpg,3,0,0.0006718656,0.86648667,0.0026364625,0.12759358,0.0026114015,1
1761872222.jpg,2,0,0.04681867,0.008036697,0.42265892,0.018493695,0.503992,4
1761893158.jpg,3,0,0.00021629343,0.00011415159,0.0017761838,0.9274903,0.07040317,3
1762040629.jpg,1,0,0.043451533,0.8669302,0.017685773,0.05087972,0.021052886,1
1762100381.jpg,2,0,0.00062476075,0.0022270766,0.0920291,0.90283775,0.0022812798,3
1762956560.jpg,4,0,0.0042068954,0.006070482,0.0062463703,0.0009693648,0.98250693,4
1762982108.jpg,3,0,0.000752998,0.003152667,0.24393398,0.74615735,0.006002997,3
1763032962.jpg,3,0,0.0070148767,0.0013141003,0.005481476,0.9808528,0.005336759,3
1763195879.jpg,0,0,0.7654321,0.106284805,0.007141194,0.015490824,0.10565095,0
17632796.jpg,2,0,0.0028197851,0.003667823,0.7675673,0.08591154,0.14003354,2
1763396057.jpg,4,0,0.01475566,0.004378227,0.008234093,0.0030181285,0.9696139,4
1763486772.jpg,4,0,0.011237052,0.008132272,0.004879598,0.0036380056,0.97211313,4
1764035840.jpg,2,0,0.004986394,0.02475042,0.8379734,0.02792239,0.10436741,2
1764087797.jpg,3,0,0.0007992091,0.018393278,0.020366117,0.9487363,0.011705045,3
1764594695.jpg,3,0,0.005218259,0.004234625,0.013073142,0.96002465,0.017449308,3
1764927533.jpg,4,0,0.20900619,0.18792151,0.03226291,0.0008284671,0.5699809,4
1764971103.jpg,3,0,0.0053131515,0.015186663,0.031031542,0.9418456,0.006623047,3
1765114818.jpg,2,0,0.002008922,0.008257358,0.96622676,0.018471593,0.0050352947,2
1765190680.jpg,1,0,0.0026420262,0.9161896,0.008301704,0.05909178,0.013774893,1
176531736.jpg,3,0,0.00039976055,0.006852952,0.005294286,0.96109354,0.026359491,3
1765348139.jpg,3,0,0.003838574,0.017840883,0.0040729204,0.9378753,0.03637228,3
1765374655.jpg,2,0,0.11393559,0.15530355,0.43153247,0.08557672,0.2136517,2
1765947311.jpg,3,0,0.008376485,0.044718627,0.07580628,0.84172934,0.029369334,3
1766436653.jpg,4,0,0.016841318,0.021574326,0.033771116,0.41266274,0.5151505,4
1766917625.jpg,1,0,0.03938897,0.18542041,0.07634865,0.22189783,0.4769441,4
1766960814.jpg,3,0,0.0043679876,0.0031535,0.0042564697,0.9757077,0.012514299,3
176734204.jpg,3,0,4.8182497e-05,4.7797753e-06,0.00022742168,0.9993333,0.00038632864,3
1767778795.jpg,0,0,0.5705884,0.044258557,0.002458073,0.021898905,0.36079603,0
1768003077.jpg,3,0,0.021635346,0.02273783,0.019149953,0.9066139,0.02986304,3
1768185229.jpg,3,0,0.0029453528,0.009136999,0.7703975,0.19946194,0.01805824,2
1768209280.jpg,3,0,0.0012022869,0.021384817,0.015874323,0.9535431,0.007995435,3
1768545420.jpg,3,0,0.014894319,0.01248267,0.007161956,0.8452341,0.12022697,3
1768669927.jpg,1,0,0.030077232,0.78938156,0.047316957,0.07268659,0.060537633,1
1768671156.jpg,3,0,0.0021536425,0.0015850642,0.0027901095,0.94355524,0.049915902,3
1768676175.jpg,3,0,0.0020462351,0.0007785027,0.009833556,0.9330347,0.054307073,3
1768825249.jpg,3,0,0.0035974681,0.0020695082,0.0043751653,0.9618679,0.028089866,3
1768909120.jpg,2,0,0.0018659044,0.0028082014,0.9448521,0.01047028,0.04000347,2
1769025995.jpg,4,0,0.0022179468,0.005927119,0.007777507,0.0665937,0.91748375,4
1769355449.jpg,3,0,0.003952859,0.0031667186,0.059421085,0.93181443,0.0016449713,3
1769605391.jpg,3,0,0.0016979945,0.0009799284,0.0019740963,0.95662385,0.038724087,3
1769894805.jpg,1,0,0.0056280936,0.92606735,0.008062956,0.015769176,0.04447248,1
1769895706.jpg,3,0,0.01186229,0.005601065,0.0009422322,0.97537506,0.0062193703,3
1770025671.jpg,3,0,0.021170598,0.0068326904,0.41773555,0.5515495,0.0027116584,3
1770197152.jpg,4,0,0.055354934,0.01881161,0.0049429634,0.060908865,0.8599816,4
1770746162.jpg,1,0,1.6912685e-14,1.0,7.895993e-10,1.0587012e-08,1.06711905e-11,1
1770789243.jpg,3,0,0.00022081395,0.00040097383,0.0076571624,0.9906757,0.0010454229,3
1771017079.jpg,3,0,0.005092415,0.005879798,0.0030697281,0.9697343,0.016223738,3
