image_id,label,fold,0,1,2,3,4,preds
1760111607.jpg,3,0,0.016658975,0.040372092,0.053313423,0.85540676,0.034248695,3
1760340561.jpg,3,0,0.038516413,0.031151678,0.04299971,0.8567521,0.030580183,3
1760414048.jpg,3,0,0.02939228,0.033548746,0.030465147,0.8795633,0.027030569,3
1760489108.jpg,3,0,0.03440935,0.082848616,0.035052255,0.80257946,0.045110255,3
1760495628.jpg,4,0,0.013011013,0.023982048,0.03230526,0.03328707,0.89741457,4
176082101.jpg,4,0,0.23632142,0.041633464,0.019048126,0.036975693,0.6660213,4
176087144.jpg,3,0,0.032709226,0.04248864,0.042073194,0.850754,0.031974908,3
1761091007.jpg,3,0,0.032038577,0.053887267,0.027157236,0.8361504,0.050766513,3
1761544079.jpg,3,0,0.028619746,0.041821185,0.081485584,0.8132995,0.03477406,3
1761563739.jpg,3,0,0.026528096,0.025410723,0.024216352,0.89552975,0.028315125,3
1761634229.jpg,3,0,0.02987829,0.03768734,0.034849763,0.8413735,0.05621107,3
1761652043.jpg,4,0,0.060771853,0.05420687,0.021016868,0.0179542,0.8460502,4
1761696568.jpg,3,0,0.03325937,0.029449828,0.04736478,0.859678,0.030248063,3
1761795923.jpg,3,0,0.003404653,0.9148363,0.016273087,0.06073273,0.0047531785,1
1761872222.jpg,2,0,0.04410839,0.018834012,0.21646672,0.030395616,0.6901952,4
1761893158.jpg,3,0,0.029087098,0.03328063,0.03178446,0.82467335,0.08117443,3
1762040629.jpg,1,0,0.08510807,0.7647235,0.028066037,0.07883403,0.04326844,1
1762100381.jpg,2,0,0.028916396,0.035606254,0.07473931,0.8252014,0.03553665,3
1762956560.jpg,4,0,0.037509423,0.03017405,0.024236474,0.03623812,0.8718419,4
1762982108.jpg,3,0,0.017116103,0.03274493,0.48331213,0.44623685,0.020589914,2
1763032962.jpg,3,0,0.024458665,0.028484015,0.026837707,0.89044666,0.029772827,3
1763195879.jpg,0,0,0.8999447,0.027313268,0.02955196,0.020650841,0.022539303,0
17632796.jpg,2,0,0.0258543,0.042088527,0.80525786,0.05678633,0.07001301,2
1763396057.jpg,4,0,0.011362353,0.011055573,0.038081262,0.019003877,0.9204968,4
1763486772.jpg,4,0,0.031985153,0.0358921,0.020027742,0.038073972,0.8740211,4
1764035840.jpg,2,0,0.034812868,0.039311305,0.8054388,0.029133402,0.09130356,2
1764087797.jpg,3,0,0.026937323,0.051327582,0.0396848,0.8449021,0.03714813,3
1764594695.jpg,3,0,0.026682664,0.03198568,0.036725685,0.87622416,0.028381832,3
1764927533.jpg,4,0,0.33356547,0.06272067,0.03897994,0.01772851,0.5470054,4
1764971103.jpg,3,0,0.021983853,0.0299488,0.039736535,0.88365644,0.024674322,3
1765114818.jpg,2,0,0.033488907,0.03110517,0.8440763,0.06437078,0.026958916,2
1765190680.jpg,1,0,0.026998041,0.8657279,0.018578961,0.030063542,0.05863159,1
176531736.jpg,3,0,0.034250997,0.046467192,0.033243723,0.84347945,0.04255859,3
1765348139.jpg,3,0,0.044615462,0.041040763,0.026539398,0.77695775,0.11084666,3
1765374655.jpg,2,0,0.24576545,0.33729777,0.09597541,0.038070034,0.28289136,1
1765947311.jpg,3,0,0.022290243,0.043962512,0.131101,0.7794002,0.023246085,3
1766436653.jpg,4,0,0.059943985,0.03430636,0.034648307,0.42242974,0.44867158,4
1766917625.jpg,1,0,0.05905507,0.19818276,0.008671259,0.019788207,0.7143028,4
1766960814.jpg,3,0,0.038280193,0.04217517,0.039187834,0.8005372,0.07981959,3
176734204.jpg,3,0,0.02640085,0.0245639,0.024744878,0.8934751,0.030815337,3
1767778795.jpg,0,0,0.6182836,0.0417907,0.03657655,0.043833297,0.25951585,0
1768003077.jpg,3,0,0.009276302,0.73231107,0.030948782,0.20153923,0.025924545,1
1768185229.jpg,3,0,0.018453268,0.028021377,0.72670853,0.18751548,0.039301343,2
1768209280.jpg,3,0,0.020557014,0.033891436,0.030434359,0.8675913,0.04752587,3
1768545420.jpg,3,0,0.057174087,0.044937827,0.025886139,0.8270256,0.044976424,3
1768669927.jpg,1,0,0.04329278,0.82618594,0.024484327,0.047681786,0.058355156,1
1768671156.jpg,3,0,0.026958434,0.035952736,0.048429076,0.8316978,0.0569619,3
1768676175.jpg,3,0,0.020903688,0.032180827,0.052789725,0.84445083,0.049674977,3
1768825249.jpg,3,0,0.023626717,0.026643071,0.026109684,0.8956214,0.027999144,3
1768909120.jpg,2,0,0.024149647,0.022647647,0.81874275,0.032481775,0.10197819,2
1769025995.jpg,4,0,0.018112281,0.023991747,0.024789952,0.16855118,0.76455486,4
1769355449.jpg,3,0,0.03903719,0.037797954,0.11940466,0.7833214,0.020438828,3
1769605391.jpg,3,0,0.03183882,0.03481347,0.028003395,0.86116594,0.044178296,3
1769894805.jpg,1,0,0.031208908,0.82482916,0.027950471,0.048873156,0.06713833,1
1769895706.jpg,3,0,0.09337401,0.08764439,0.03641396,0.68952864,0.09303897,3
1770025671.jpg,3,0,0.06490771,0.06607734,0.47605148,0.3710802,0.021883337,2
1770197152.jpg,4,0,0.045786656,0.018783009,0.024360111,0.052875992,0.8581942,4
1770746162.jpg,1,0,0.008782216,0.87804157,0.020575836,0.06968588,0.02291453,1
1770789243.jpg,3,0,0.02979447,0.031139266,0.034850154,0.8702906,0.033925552,3
1771017079.jpg,3,0,0.030836672,0.02989511,0.026507339,0.88829035,0.024470547,3
177187875.jpg,3,0,0.028807031,0.028189575,0.035183102,0.8817037,0.026116678,3
1772260831.jpg,1,0,0.046822675,0.8055008,0.03270544,0.02544268,0.089528345,1
1772264324.jpg,2,0,0.01772201,0.031582013,0.8746404,0.03402791,0.042027634,2
1772421330.jpg,1,0,0.01892303,0.6754998,0.03424375,0.025193226,0.24614014,1
1772478144.jpg,3,0,0.05912857,0.06442668,0.03830158,0.7906038,0.047539283,3
1772713207.jpg,0,0,0.4425302,0.26584825,0.02599601,0.030044783,0.23558067,0
1772879705.jpg,4,0,0.042787835,0.036728438,0.015963031,0.052704312,0.8518164,4
1773042943.jpg,1,0,0.6771357,0.17871046,0.061324447,0.02478312,0.058046304,0
1773203521.jpg,3,0,0.029818788,0.039266054,0.030808885,0.87579554,0.024310771,3
1773210221.jpg,3,0,0.027683722,0.030417962,0.04256105,0.84195954,0.057377674,3
1773381712.jpg,1,0,0.016986482,0.8507043,0.02397094,0.045723133,0.06261511,1
1773419255.jpg,3,0,0.06503351,0.051567517,0.04197496,0.81873554,0.022688495,3
